Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
73,-159012.48765609672,22410.521463216144,262251.0,314.4496402877698,28551,834,0,0,0
74,-171255.0917844443,21912.497470377602,302392.0,362.5803357314149,28068,834,0,0,0
75,-133730.0830693814,21739.907619791666,203190.0,243.63309352517985,28056,834,0,0,0
76,-129912.32786517721,21702.973107747395,209276.0,250.9304556354916,27540,834,0,0,0
77,-197062.59599240267,21139.697970703124,338031.0,405.3129496402878,28689,834,0,0,0
78,-122363.78733800503,21699.178104817707,198429.0,237.92446043165467,26990,834,0,0,0
79,-139842.95202289478,21484.383139322916,223932.0,268.50359712230215,27970,834,0,0,0
80,-132458.15317384026,20870.26861360677,208619.0,250.14268585131896,28059,834,0,0,0
81,-151610.52476090114,22600.747998697916,236353.0,283.3968824940048,28357,834,0,0,0
82,-160305.02451488815,21753.91572314453,246143.0,295.13549160671465,28983,834,0,0,0
83,-194732.18624828898,20397.085319335936,330821.0,396.66786570743403,29620,834,0,0,0
84,-142258.23076551073,23485.995327148437,233061.0,279.4496402877698,27583,834,0,0,0
85,-120092.94518649661,24443.598474609375,180128.0,215.98081534772183,27552,834,0,0,0
86,-141356.46759011532,22601.10126302083,227057.0,272.2505995203837,28540,834,0,0,0
87,-156595.73336465532,21416.408196289063,240747.0,288.6654676258993,28581,834,0,0,0
88,-145181.4523568356,20691.709760091147,229841.0,275.58872901678654,28179,834,0,0,0
89,-127136.8141786159,19941.002395507814,201914.0,242.10311750599521,27274,834,0,0,0
90,-202807.70619542585,19403.176365234376,350295.0,420.01798561151077,30315,834,0,0,0
91,-134146.08671216608,21297.400607096355,215241.0,258.08273381294964,27058,834,0,0,0
92,-128426.97487478814,21908.738203938803,197381.0,236.66786570743406,27529,834,0,0,0
93,-157871.9962425944,21296.675639160156,251792.0,301.90887290167865,29221,834,0,0,0
94,-228525.09423978417,22677.201790364583,423008.0,507.2038369304556,28914,834,0,0,0
95,-178885.7852738944,22693.016166666668,304608.0,365.23741007194246,28820,834,0,0,0
96,-181717.62149266995,21736.849873372397,314888.0,377.56354916067147,27920,834,0,0,0
97,-151692.08193504496,20731.125017578124,240900.0,288.84892086330933,27857,834,0,0,0
98,-145115.86076660937,21505.96901139323,238725.0,286.2410071942446,27853,834,0,0,0
99,-147239.8367859309,21946.83670442708,242189.0,290.39448441247004,27544,834,0,0,0
100,-109393.2732064792,21211.89376920573,166193.0,199.27218225419665,26817,834,0,0,0
101,-92858.00149328027,21888.665720052082,143760.0,172.37410071942446,25930,834,0,0,0
102,-130641.8200854109,21590.16088330078,198695.0,238.24340527577937,27844,834,0,0,0
103,-135568.04780997097,21153.719689453126,223574.0,268.07434052757793,26809,834,0,0,0
104,-141885.07636859608,20451.809423665363,231289.0,277.3249400479616,27652,834,0,0,0
105,-155824.24370364295,21272.50452799479,240717.0,288.6294964028777,28591,834,0,0,0
106,-156034.60654270946,19997.285165852863,247832.0,297.1606714628297,29115,834,0,0,0
107,-114373.92941190561,21160.934442708334,178912.0,214.52278177458032,26386,834,0,0,0
108,-132064.65414918095,22376.875815104166,209721.0,251.4640287769784,28366,834,0,0,0
109,-127850.43599614387,22422.858573567708,208920.0,250.50359712230215,27448,834,0,0,0
110,-172740.35372764856,20652.436576660155,298243.0,357.60551558752996,28741,834,0,0,0
111,-155072.43025730696,20790.823195638022,268481.0,321.9196642685851,26806,834,0,0,0
112,-131602.16441674257,20936.957035970052,209979.0,251.77338129496403,27294,834,0,0,0
113,-122051.97160214593,21325.726349609376,175315.0,210.20983213429255,27535,834,0,0,0
114,-121251.03113428464,23653.21334733073,189121.0,226.76378896882494,27268,834,0,0,0
115,-103785.89603665486,24728.59086393229,161768.0,193.9664268585132,26345,834,0,0,0
116,-88456.91582783373,24495.175795247396,134917.0,161.77098321342925,25641,834,0,0,0
117,-137542.9737766989,22346.617797851562,214072.0,256.6810551558753,27886,834,0,0,0
118,-114613.20006782861,20023.48103125,178853.0,214.45203836930455,26577,834,0,0,0
119,-154354.3016656098,19252.286592936198,258889.0,310.41846522781776,28128,834,0,0,0
120,-159595.40690788554,19724.2741648763,267424.0,320.652278177458,28313,834,0,0,0
121,-150492.6371487245,19470.930807779947,244782.0,293.50359712230215,27064,834,0,0,0
122,-102299.20581315164,20050.090492838543,148030.0,177.49400479616307,26372,834,0,0,0
123,-137580.4899465192,19604.259967610677,210253.0,252.1019184652278,28171,834,0,0,0
124,-128047.15099725111,19918.39731282552,199708.0,239.45803357314148,27543,834,0,0,0
125,-109611.41011627937,19164.301514485676,169273.0,202.9652278177458,26853,834,0,0,0
126,-113884.10708808659,18854.1095069987,175161.0,210.0251798561151,27437,834,0,0,0
127,-104458.30897910529,19744.954525227866,158088.0,189.55395683453239,26705,834,0,0,0
128,-129536.30563356291,19250.840103841147,199613.0,239.3441247002398,27337,834,0,0,0
129,-106189.89697797465,19668.474111002604,158686.0,190.27098321342925,26674,834,0,0,0
130,-141757.75882387222,20579.533731445314,222108.0,266.31654676258995,27853,834,0,0,0
131,-137599.54050237767,18334.263560384115,208314.0,249.77697841726618,28550,834,0,0,0
132,-124393.35207987831,18269.33458186849,199517.0,239.22901678657075,27867,834,0,0,0
133,-106375.72137593396,18046.602123209635,163275.0,195.77338129496403,26623,834,0,0,0
134,-122629.23747882784,18742.04426595052,193696.0,232.2494004796163,27123,834,0,0,0
135,-131515.7529818197,19000.9243828125,203431.0,243.92206235011992,28108,834,0,0,0
136,-96918.8943689675,18463.215602050783,141131.0,169.22182254196642,26465,834,0,0,0
137,-113500.3726805853,19094.655944173177,180949.0,216.9652278177458,26644,834,0,0,0
138,-138820.4302268634,17491.817911946615,223009.0,267.3968824940048,28429,834,0,0,0
139,-102133.15994872437,17700.066467122397,156178.0,187.26378896882494,25776,834,0,0,0
140,-131565.82395850954,19529.231892252603,208064.0,249.47721822541968,27455,834,0,0,0
141,-144954.08490331928,18601.021621582033,226412.0,271.4772182254197,28896,834,0,0,0
142,-156506.0982593946,17655.364111002604,263567.0,316.0275779376499,28967,834,0,0,0
143,-103075.40916034389,17790.254865885418,149158.0,178.84652278177458,26383,834,0,0,0
144,-95637.73019114025,19882.90337890625,141119.0,169.2074340527578,26685,834,0,0,0
145,-97826.39444317488,19647.10558203125,139269.0,166.9892086330935,26684,834,0,0,0
146,-109213.9024197139,19350.08628483073,164540.0,197.29016786570745,27300,834,0,0,0
147,-95168.11509904666,20086.6063046875,145845.0,174.87410071942446,26275,834,0,0,0
148,-106430.1367501402,19154.962644856772,159953.0,191.79016786570745,26453,834,0,0,0
149,-106077.49565270613,17672.14356998698,161249.0,193.3441247002398,26121,834,0,0,0
150,-117124.8202217651,17112.29860628255,170613.0,204.57194244604315,27359,834,0,0,0
151,-88104.62170925626,17212.55686230469,123256.0,147.78896882494004,26020,834,0,0,0
152,-92611.00269412066,19172.992159505207,138710.0,166.3189448441247,26407,834,0,0,0
153,-127133.92096384385,19850.142930013022,198456.0,237.9568345323741,27190,834,0,0,0
154,-97352.39729895243,18096.26696842448,149191.0,178.88609112709833,26307,834,0,0,0
155,-93562.45243539296,16945.48703108724,133826.0,160.46282973621103,26416,834,0,0,0
156,-91233.16723469185,17460.642766601562,136110.0,163.20143884892087,25977,834,0,0,0
157,-96735.11014150789,16563.045153971354,150485.0,180.43764988009593,25957,834,0,0,0
158,-124418.33418696634,15398.678259277343,193576.0,232.10551558752996,27113,834,0,0,0
159,-108057.31768807865,14530.78576546224,157915.0,189.34652278177458,26596,834,0,0,0
160,-112778.57585578064,14587.68911735026,172983.0,207.4136690647482,26907,834,0,0,0
161,-92995.65089440976,14275.522715332032,141135.0,169.22661870503597,26522,834,0,0,0
162,-114582.44394451336,13947.995488606772,181555.0,217.6918465227818,27473,834,0,0,0
163,-79957.33230151919,14540.372514973958,122180.0,146.49880095923263,24752,834,0,0,0
164,-104019.99251891422,14312.49446077474,157376.0,188.70023980815347,27028,834,0,0,0
165,-104217.70790812404,13530.826178873698,160837.0,192.85011990407673,26762,834,0,0,0
166,-97128.1311965631,13523.520388509114,155382.0,186.30935251798562,26088,834,0,0,0
167,-89927.72390500533,13636.685652832031,131981.0,158.2505995203837,25825,834,0,0,0
168,-98021.13957425635,14048.158952311198,145439.0,174.3872901678657,27013,834,0,0,0
169,-102601.43599315156,13790.922755696614,154096.0,184.7673860911271,26327,834,0,0,0
170,-129050.47247313427,13337.773511067708,204339.0,245.0107913669065,27044,834,0,0,0
171,-112885.25728953669,13064.044701334635,168376.0,201.88968824940048,26549,834,0,0,0
172,-115777.20139335637,14246.103382161458,185437.0,222.34652278177458,26684,834,0,0,0
173,-113021.169016438,13730.086778971354,175409.0,210.32254196642685,26285,834,0,0,0
174,-111222.70366735953,13956.904311686198,165562.0,198.51558752997602,27003,834,0,0,0
175,-94098.24892090546,14262.899587402344,143378.0,171.91606714628298,25324,834,0,0,0
176,-93506.42886356675,13904.308123372395,139765.0,167.58393285371702,26263,834,0,0,0
177,-95225.3520034989,13544.06218326823,141286.0,169.40767386091127,26147,834,0,0,0
178,-87206.16647615122,13779.858213541667,133208.0,159.72182254196642,25070,834,0,0,0
179,-92336.8484210529,13565.088999348958,140608.0,168.5947242206235,25355,834,0,0,0
180,-113905.30520809244,13543.797095214844,186312.0,223.3956834532374,26682,834,0,0,0
181,-146206.7291776167,12917.94578938802,225821.0,270.7685851318945,27499,834,0,0,0
182,-97943.24640352593,12544.326739420572,154265.0,184.97002398081534,25475,834,0,0,0
183,-131658.41551923068,12645.083657226562,201228.0,241.28057553956833,26756,834,0,0,0
184,-152362.33289771297,13067.899806477864,241012.0,288.9832134292566,28008,834,0,0,0
185,-102324.75561671535,12952.480807291666,161263.0,193.36091127098322,25528,834,0,0,0
186,-103691.88266775715,13881.600740885417,152394.0,182.72661870503597,26918,834,0,0,0
187,-109750.55837446322,13966.308732747395,168566.0,202.11750599520383,27334,834,0,0,0
188,-119202.52484682378,13705.12811328125,168607.0,202.16666666666666,27208,834,0,0,0
189,-86975.83209594233,13834.182677246094,125757.0,150.78776978417267,25947,834,0,0,0
190,-79323.6594805165,14408.456966959635,115888.0,138.95443645083932,25563,834,0,0,0
191,-96540.94895592357,13167.14730875651,136477.0,163.64148681055156,26258,834,0,0,0
192,-81568.36069004744,12688.57451171875,121246.0,145.37889688249402,25265,834,0,0,0
193,-103794.07742918172,12111.761880696615,155157.0,186.03956834532374,26345,834,0,0,0
194,-105649.67510288682,11901.491501953125,163018.0,195.4652278177458,26645,834,0,0,0
195,-92533.24600646013,11685.894327311198,138888.0,166.53237410071944,25954,834,0,0,0
196,-90098.66708524819,11946.033633300782,132540.0,158.9208633093525,25691,834,0,0,0
197,-89054.00172281056,12003.677697591145,138313.0,165.84292565947243,25488,834,0,0,0
198,-97601.08830904723,11833.393848307293,148011.0,177.47122302158274,26290,834,0,0,0
199,-99626.63620197811,10844.335628255209,154176.0,184.86330935251797,26562,834,0,0,0
200,-105321.05410306308,11635.709297200521,158118.0,189.58992805755395,26296,834,0,0,0
201,-91240.55544836618,11676.632646158854,134561.0,161.3441247002398,26370,834,0,0,0
202,-92608.20525822518,11420.606591796875,141455.0,169.61031175059952,26172,834,0,0,0
203,-85413.8399044986,11470.148247070312,130015.0,155.89328537170263,25397,834,0,0,0
204,-78135.65921743464,10890.516269368489,115898.0,138.9664268585132,24949,834,0,0,0
205,-71192.54337456521,11042.340970377603,100666.0,120.70263788968825,24879,834,0,0,0
206,-99205.39415249875,10242.525094075521,144612.0,173.3956834532374,26944,834,0,0,0
207,-97896.91862994662,9650.929533528646,151064.0,181.13189448441247,25983,834,0,0,0
208,-104676.3464316931,9579.039486816406,155123.0,185.99880095923263,27337,834,0,0,0
209,-89472.56376471139,10067.159610839844,136730.0,163.94484412470024,25916,834,0,0,0
210,-85207.5888103073,10295.298308430989,132221.0,158.53836930455637,25205,834,0,0,0
211,-98501.57169769327,9522.178348795573,149005.0,178.6630695443645,25499,834,0,0,0
212,-83082.15743614666,9653.528837483724,120933.0,145.00359712230215,25663,834,0,0,0
213,-79275.95075041344,9382.644815511068,116372.0,139.5347721822542,25019,834,0,0,0
214,-79104.70101765766,9441.769848632812,122940.0,147.41007194244605,24988,834,0,0,0
215,-101226.93584095221,9196.858158365885,158820.0,190.431654676259,26166,834,0,0,0
216,-91394.11782597497,8818.126943440755,139654.0,167.45083932853717,25490,834,0,0,0
217,-86584.0324184685,9334.754311848958,131057.0,157.14268585131896,25371,834,0,0,0
218,-102348.4318645583,9296.305758138022,159166.0,190.84652278177458,26327,834,0,0,0
219,-96483.38773301264,8977.773616699218,141119.0,169.2074340527578,26459,834,0,0,0
220,-94047.79836086817,9161.483870279948,144248.0,172.95923261390888,26159,834,0,0,0
221,-109651.22866141175,8929.384212565104,181478.0,217.59952038369303,26085,834,0,0,0
222,-89416.36427981012,9028.364389404296,137676.0,165.0791366906475,25069,834,0,0,0
223,-83879.07401947957,8997.592700032552,130812.0,156.84892086330936,25207,834,0,0,0
224,-82377.00378575597,9069.40291015625,119879.0,143.7398081534772,25576,834,0,0,0
225,-97833.14998506053,8964.288881429036,141508.0,169.673860911271,27064,834,0,0,0
226,-81726.87334084282,9074.635521972656,125609.0,150.61031175059952,25268,834,0,0,0
227,-69470.4589011297,8827.094114746094,107395.0,128.77098321342925,24821,834,0,0,0
228,-87473.55617924416,8810.289487141927,133020.0,159.49640287769785,24968,834,0,0,0
229,-92534.81834084848,9104.18236344401,141605.0,169.79016786570745,25837,834,0,0,0
230,-80626.32112135034,9080.167733398437,117519.0,140.91007194244605,25074,834,0,0,0
231,-82402.51056752633,9421.175675211589,126597.0,151.79496402877697,25312,834,0,0,0
232,-84807.57843255292,9910.459055501302,125356.0,150.30695443645084,25559,834,0,0,0
233,-84328.23943208788,9231.429660725911,128092.0,153.5875299760192,25775,834,0,0,0
234,-86456.2963029362,9143.515740722656,134352.0,161.0935251798561,25496,834,0,0,0
235,-79572.71068519444,8668.665448160808,122793.0,147.23381294964028,25041,834,0,0,0
236,-93363.3148457643,9031.74183561198,136885.0,164.1306954436451,26062,834,0,0,0
237,-87178.91597341679,8699.36789453125,130374.0,156.32374100719426,25246,834,0,0,0
238,-89680.97938761258,8608.55598885091,134946.0,161.80575539568346,25487,834,0,0,0
239,-91838.90865849881,8221.678752766928,137355.0,164.69424460431654,25801,834,0,0,0
240,-99874.61488191457,8219.520631917318,156402.0,187.53237410071944,26467,834,0,0,0
241,-89090.64141003574,8086.466889892578,136378.0,163.52278177458032,25789,834,0,0,0
242,-89695.520923585,8482.826872639975,134056.0,160.73860911270984,25686,834,0,0,0
243,-101092.02015855272,8424.279611083984,159056.0,190.7146282973621,26008,834,0,0,0
244,-73702.91614591391,7716.046413574219,111641.0,133.8621103117506,24408,834,0,0,0
245,-93175.71735805114,7807.855171468099,142967.0,171.4232613908873,26167,834,0,0,0
246,-89627.94001990242,8285.369020996093,135888.0,162.93525179856115,25213,834,0,0,0
247,-79481.09971294687,8544.985332682292,122089.0,146.38968824940048,25300,834,0,0,0
248,-86883.74797431477,8081.133529703776,128574.0,154.16546762589928,25378,834,0,0,0
249,-83203.78260149313,7848.861423502604,129991.0,155.86450839328538,24803,834,0,0,0
250,-105806.18993298718,7487.45310172526,179438.0,215.15347721822542,25980,834,0,0,0
