Episode,Reward,Loss,WaitingTime,AvgWaitingPerVehicle,Throughput,TotalVehicles,GreenTime,RedTime,YellowTime
69,-2227269.4932832345,879080.3974895834,3961059.0,1700.7552597681408,175923,2329,0,0,0
70,-2049762.4062191974,899313.6038333334,3610028.0,1520.0117894736843,178346,2375,0,0,0
71,-2008928.7810482911,838636.1857395833,3521288.0,1547.818901098901,158860,2275,0,0,0
72,-2113303.331330049,778856.4797604167,3806728.0,1642.246764452114,173406,2318,0,0,0
73,-2013303.5056253795,859638.1687291666,3564211.0,1513.4653927813163,178524,2355,0,0,0
74,-1871377.9894373398,854357.9926666666,3252588.0,1384.669220945083,171135,2349,0,0,0
75,-1974632.8206857136,755228.62640625,3459567.0,1489.2668962548428,176324,2323,0,0,0
76,-1960885.2910631208,752656.67990625,3442038.0,1476.6357786357787,168420,2331,0,0,0
77,-1907984.376676851,810603.898,3310536.0,1393.3232323232323,172175,2376,0,0,0
78,-2051478.4448110776,777084.26684375,3572607.0,1515.1005089058524,183897,2358,0,0,0
79,-1836320.4535138763,802813.5385729166,3192467.0,1345.3295406658237,180697,2373,0,0,0
80,-1947722.4318959713,822988.2880625,3422718.0,1454.6187845303868,173934,2353,0,0,0
81,-2060640.0500813269,802617.00459375,3597286.0,1569.4965095986038,172896,2292,0,0,0
82,-1978654.893911388,786950.1934791667,3448148.0,1461.079661016949,179100,2360,0,0,0
83,-2189821.0902837166,817749.4141875,3924752.0,1724.407732864675,167745,2276,0,0,0
84,-2285895.68648552,825193.8702708334,3911153.0,1751.5239587998208,164727,2233,0,0,0
85,-2081771.7821696117,749309.16090625,3663870.0,1624.0558510638298,159558,2256,0,0,0
86,-2058196.6718283747,785819.5965729167,3579916.0,1591.0737777777779,169704,2250,0,0,0
87,-2205587.60976726,800491.2658333334,3889856.0,1741.2068039391227,172236,2234,0,0,0
88,-1906911.0572200953,786795.0028854166,3343728.0,1427.7233134073442,178169,2342,0,0,0
89,-1904678.2654600213,792358.84234375,3374735.0,1429.3667937314697,177666,2361,0,0,0
90,-1979268.5101389214,802521.3467291667,3507176.0,1486.721492157694,169178,2359,0,0,0
91,-1978755.7883677115,806337.4709479166,3483374.0,1474.7561388653683,169441,2362,0,0,0
92,-2171193.9796935814,861051.8388958334,3977757.0,1682.6383248730965,174280,2364,0,0,0
93,-1962634.3877465818,933637.0386666667,3431089.0,1453.235493434985,172528,2361,0,0,0
94,-2049834.2473917056,842580.3320625,3607700.0,1539.1211604095563,173881,2344,0,0,0
95,-1969359.6953148616,821520.1586354167,3439444.0,1448.186947368421,178729,2375,0,0,0
96,-2066812.754845164,818743.8292916666,3617612.0,1521.2834314550041,182371,2378,0,0,0
97,-2049736.045401469,826986.5713854167,3558348.0,1552.5078534031413,167549,2292,0,0,0
98,-1988787.855489454,813042.4202083333,3488909.0,1484.6421276595745,175140,2350,0,0,0
99,-2017231.0354933634,843489.55159375,3479035.0,1461.1654766904662,181666,2381,0,0,0
100,-2112357.6448999993,870536.3896875,3792173.0,1576.78711018711,178409,2405,0,0,0
101,-2012599.3977766654,866498.73378125,3514857.0,1517.6411917098446,179420,2316,0,0,0
102,-1917738.323894526,836316.0265625,3342831.0,1443.3639896373056,174239,2316,0,0,0
103,-1936573.852990853,834022.7669583333,3422196.0,1455.015306122449,179750,2352,0,0,0
104,-2182142.6275988426,848675.97228125,3947886.0,1717.2187907785994,171138,2299,0,0,0
105,-2116585.071190198,924458.7348645834,3849843.0,1649.461439588689,176308,2334,0,0,0
106,-1979833.5417932451,963642.5823229167,3568963.0,1495.7933780385583,178598,2386,0,0,0
107,-2002422.8576908861,958128.14365625,3550244.0,1504.9783806697753,176519,2359,0,0,0
108,-2158397.382558676,880909.1023020833,3902059.0,1625.1807580174927,174617,2401,0,0,0
109,-2065276.1201954677,903954.2887291666,3584829.0,1511.948123154787,175112,2371,0,0,0
110,-1825581.6480558978,857094.0123854167,3133932.0,1279.1559183673469,181892,2450,0,0,0
111,-1936580.4245847135,833326.83146875,3357933.0,1370.5848979591838,186036,2450,0,0,0
112,-2029811.3520618354,884804.8551770833,3689309.0,1508.3029435813573,182425,2446,0,0,0
113,-2031287.8287813065,932941.1405833333,3629008.0,1494.0337587484562,185321,2429,0,0,0
114,-1922843.942799422,916316.78509375,3353548.0,1406.6895973154362,174956,2384,0,0,0
115,-1981963.3457853429,879076.3502604166,3445112.0,1462.892569002123,182432,2355,0,0,0
116,-1998716.291045737,818712.7758958334,3497490.0,1509.490720759603,170636,2317,0,0,0
117,-2026404.0629257704,826121.2917916666,3590544.0,1469.7273843634875,182880,2443,0,0,0
118,-2083001.7058945885,891926.42421875,3766832.0,1551.4135090609554,182217,2428,0,0,0
119,-2045370.3751965887,952808.4811979167,3534478.0,1482.5830536912752,173581,2384,0,0,0
120,-2109677.862598555,950628.9952083334,3742243.0,1584.3535139712108,178890,2362,0,0,0
121,-2126143.738380694,936437.1365104166,3840758.0,1602.3187317480183,184662,2397,0,0,0
122,-2100014.5329397474,906769.6773645834,3780268.0,1573.8001665278935,184774,2402,0,0,0
123,-2191725.051834692,942719.5798229167,3910617.0,1620.6452548694572,184830,2413,0,0,0
124,-2118054.09451714,1015845.7226354167,3842894.0,1593.900456242223,181712,2411,0,0,0
125,-2051291.2186958813,959705.66578125,3483971.0,1489.5130397605815,175021,2339,0,0,0
126,-2164331.0497210096,932374.9609791667,3857097.0,1633.6709021601016,181366,2361,0,0,0
127,-1974194.9098922398,971269.07853125,3481811.0,1472.8472927241962,176678,2364,0,0,0
128,-2255896.573045816,968494.3650208333,3911915.0,1678.9334763948498,169329,2330,0,0,0
129,-1939981.1098462383,946128.7029583333,3453345.0,1433.5180572851805,177801,2409,0,0,0
130,-2050373.562776672,910884.3084895833,3645005.0,1549.0883977900553,166128,2353,0,0,0
131,-2073395.9588913096,919086.5119895834,3623169.0,1502.7660721692243,187001,2411,0,0,0
132,-1964996.213850762,964650.3785520833,3392920.0,1393.3963039014375,181466,2435,0,0,0
133,-2093141.8143210576,974311.3926354167,3760291.0,1567.4410170904544,180212,2399,0,0,0
134,-1970026.3168483232,1010599.0687604167,3540683.0,1457.071193415638,186978,2430,0,0,0
135,-1869948.1283961688,996457.7963229166,3225593.0,1326.8584944467298,182269,2431,0,0,0
136,-1964784.969043933,988844.07425,3496494.0,1403.650742673625,190286,2491,0,0,0
137,-2154824.2928272197,1045189.1075729167,3787993.0,1560.1289126853378,183683,2428,0,0,0
138,-1973198.3898004503,1022702.15509375,3571400.0,1471.5286361763494,184667,2427,0,0,0
139,-2089393.2677586684,1008475.1182708333,3819441.0,1552.6182926829267,180570,2460,0,0,0
140,-2044271.1316997958,973852.8330729167,3649506.0,1508.0603305785123,180793,2420,0,0,0
141,-2090073.2231174933,967999.9101979167,3640630.0,1555.8247863247864,169906,2340,0,0,0
142,-2219059.911303689,984523.4088333333,3987272.0,1709.0750107158165,176683,2333,0,0,0
143,-2060944.3227209284,954466.6431666666,3641510.0,1520.463465553236,185183,2395,0,0,0
144,-2144558.469441134,961506.2793229166,3863640.0,1607.171381031614,181187,2404,0,0,0
145,-2045371.0999833634,1002046.3228854167,3764109.0,1497.8547552725827,185887,2513,0,0,0
146,-1905572.987075139,989948.4963020834,3342665.0,1329.6201272871917,192824,2514,0,0,0
147,-2091462.119787621,1009995.9559895833,3606042.0,1522.178978471929,180825,2369,0,0,0
148,-2098849.625651844,979650.7143020834,3772081.0,1565.1788381742738,177729,2410,0,0,0
149,-1897115.7852579316,943055.05903125,3230663.0,1330.038287361054,186679,2429,0,0,0
150,-1900306.7309595295,969981.73565625,3401300.0,1361.0644257703082,188740,2499,0,0,0
151,-2344216.5193939363,962895.110125,4055783.0,1771.0842794759826,171276,2290,0,0,0
152,-1996295.7916262343,948843.4587916667,3450131.0,1411.6738952536825,184424,2444,0,0,0
153,-1756649.2477524595,1038217.5207291667,2989952.0,1196.4593837535015,189069,2499,0,0,0
154,-2389624.459070315,1069293.4119791666,4167324.0,1819.7921397379912,168569,2290,0,0,0
155,-2378764.8991738837,1098467.1645208334,4201327.0,1822.7015184381778,172736,2305,0,0,0
156,-2109196.8498860896,1157485.3668229168,3744507.0,1535.8929450369155,177084,2438,0,0,0
157,-2005844.4374975022,1084226.4901145834,3570956.0,1451.0182852498983,184075,2461,0,0,0
158,-2228956.620458837,1045440.9098125,4015360.0,1692.8161888701518,181873,2372,0,0,0
159,-1921657.9937627895,1107994.2473333334,3429028.0,1397.321923390383,188126,2454,0,0,0
160,-2113450.658483467,1159052.0561979166,3826126.0,1564.23793949305,182621,2446,0,0,0
161,-2121278.5696780425,1117220.9549895832,3781452.0,1552.320197044335,184279,2436,0,0,0
162,-2011639.4376569712,1093720.6080625,3513563.0,1424.8025141930252,184682,2466,0,0,0
163,-1963494.3066834656,997780.0632604166,3368458.0,1408.8071936428273,176670,2391,0,0,0
164,-2044355.043644932,956137.5136979166,3473133.0,1398.201690821256,180815,2484,0,0,0
165,-1870334.503754699,991287.0396770834,3267910.0,1324.112641815235,182362,2468,0,0,0
166,-1927506.3127183958,981063.7899583334,3375298.0,1361.0072580645162,191905,2480,0,0,0
167,-1998278.0735306602,1062208.8899270834,3568302.0,1423.335460710012,192297,2507,0,0,0
168,-1994869.012840348,1095881.87234375,3540619.0,1435.7741281427413,190401,2466,0,0,0
169,-1919561.3836671577,1024860.01415625,3280347.0,1311.089928057554,182359,2502,0,0,0
170,-2153372.7919737576,1006055.4443645834,3770327.0,1543.3184609087189,181246,2443,0,0,0
171,-2311960.9075702704,1004703.9259791666,4002351.0,1670.4303005008346,177046,2396,0,0,0
172,-1939509.1897391083,1017443.7841770833,3270307.0,1318.1406690850463,180300,2481,0,0,0
173,-2124282.853883186,1052929.3814479166,3835047.0,1571.0966816878329,184723,2441,0,0,0
174,-1962304.8683712883,1084583.7281979166,3489306.0,1418.993899959333,190211,2459,0,0,0
175,-2141476.772022261,1136318.2426875,3886266.0,1583.6454767726161,184418,2454,0,0,0
176,-1974219.8801379479,1119412.888375,3523080.0,1422.891760904685,187446,2476,0,0,0
177,-2126917.3171081976,1041627.76559375,3594987.0,1523.2995762711864,176239,2360,0,0,0
178,-2094061.76905046,1053645.6396979166,3709890.0,1504.4160583941605,183245,2466,0,0,0
179,-2055930.4473970789,1148588.8888541667,3572042.0,1460.3605887162714,188832,2446,0,0,0
180,-1741328.6397986715,1166414.935875,2967936.0,1175.420198019802,195949,2525,0,0,0
181,-1843501.6443255106,1150246.9802916667,3153165.0,1284.9083129584353,189684,2454,0,0,0
182,-2090107.043581526,1151885.1282708333,3586311.0,1480.1118448204704,184124,2423,0,0,0
183,-2133349.757100268,1152830.5982916667,3811224.0,1603.3756836348339,174546,2377,0,0,0
184,-2070958.5320562841,1161648.1880833334,3572468.0,1493.5066889632108,183722,2392,0,0,0
185,-2097832.347484468,1092505.26946875,3710334.0,1472.9392616117507,183148,2519,0,0,0
186,-2147222.53723382,1124930.5493333333,3842004.0,1544.8347406513872,186291,2487,0,0,0
187,-1984197.8051647414,1171621.8585208333,3354711.0,1358.7326852976914,185737,2469,0,0,0
188,-2007183.2022124736,1193114.8561041667,3564420.0,1407.7488151658767,194020,2532,0,0,0
189,-2001418.1313562654,1138724.9918020833,3584773.0,1429.9054646988432,192550,2507,0,0,0
190,-1737421.006743268,1083754.7023020834,2965761.0,1179.2290258449304,196269,2515,0,0,0
191,-2235230.38680361,1054927.2544375,3990477.0,1650.3213399503722,181771,2418,0,0,0
192,-2333515.2945687333,1083767.08453125,4044831.0,1670.0375722543354,180190,2422,0,0,0
193,-1990861.5600286801,1100559.732625,3500675.0,1434.702868852459,184569,2440,0,0,0
194,-2063025.4163516634,1081236.12571875,3658384.0,1512.3538652335676,183765,2419,0,0,0
195,-2179668.2541466826,1050957.5472291666,3844047.0,1603.0221017514596,181666,2398,0,0,0
196,-2201438.3263054695,1071052.75015625,3853541.0,1613.035161155295,173482,2389,0,0,0
197,-2178840.831068568,1176791.7871354166,3771832.0,1590.1483979763912,163725,2372,0,0,0
198,-1814262.5245700465,1106106.4004583333,3209566.0,1326.2669421487603,169964,2420,0,0,0
199,-1959809.935081191,1017351.6546770834,3525049.0,1378.0488663017982,190687,2558,0,0,0
200,-2102687.2227112446,1119673.87965625,3828770.0,1576.2741869081926,179514,2429,0,0,0
201,-1903166.9045639576,1034107.7848958333,3341197.0,1325.345894486315,190623,2521,0,0,0
202,-2098569.1712788125,989019.2797291667,3831608.0,1561.3724531377343,176445,2454,0,0,0
203,-1834623.0423341962,974017.3286666666,3141539.0,1248.1283273738577,199887,2517,0,0,0
204,-2189478.7400958124,1072471.6013645832,3922505.0,1588.0587044534414,186136,2470,0,0,0
205,-2096449.6559927159,1175682.4794166666,3808869.0,1532.7440643863179,181526,2485,0,0,0
206,-2387550.7611990175,1054852.4283958334,4191684.0,1764.1767676767677,178832,2376,0,0,0
207,-2210365.7171681947,1057874.6213229166,3952607.0,1625.2495888157894,183199,2432,0,0,0
208,-2079368.6694896615,1126484.2383020832,3619101.0,1453.4542168674698,186541,2490,0,0,0
209,-1982188.0585037174,1181337.4354583332,3540567.0,1419.6339214113873,190942,2494,0,0,0
210,-2197518.7272267076,1193748.0740833334,3987380.0,1574.7946287519746,188263,2532,0,0,0
211,-2113697.210452904,1228890.3325625,3710922.0,1504.8345498783456,182718,2466,0,0,0
212,-1914412.9693767016,1248132.4784479167,3439468.0,1360.5490506329113,190610,2528,0,0,0
213,-2092845.491581026,1136774.3994479168,3646686.0,1489.6593137254902,186342,2448,0,0,0
214,-1963874.8828785715,1108318.7967604166,3410428.0,1365.810172206648,190440,2497,0,0,0
215,-1886922.9071237603,1189319.0171875,3275928.0,1291.2605439495467,199763,2537,0,0,0
216,-1927917.4667677507,1241502.8584479166,3337589.0,1298.1676390509529,199007,2571,0,0,0
217,-1908736.5130085945,1256909.6815416666,3485860.0,1354.7842984842596,190106,2573,0,0,0
218,-1956270.6578032256,1227864.713625,3478399.0,1385.8163346613546,193789,2510,0,0,0
219,-1940573.3563907705,1170313.7660104167,3400943.0,1358.7467039552537,191402,2503,0,0,0
220,-1977127.1065194511,1149833.6379166667,3506983.0,1410.6930812550281,193695,2486,0,0,0
221,-2050789.7882759122,1199144.9475729167,3670296.0,1520.420878210439,186474,2414,0,0,0
222,-2071279.6902671352,1091604.1225208333,3642949.0,1488.740907233347,184737,2447,0,0,0
223,-2043684.767819323,1135239.5563854168,3568242.0,1420.4785031847134,196215,2512,0,0,0
224,-2092965.3948992868,1224762.0158229168,3774744.0,1502.6847133757963,184519,2512,0,0,0
225,-1930507.6934078315,1272213.06653125,3437193.0,1379.8446407065435,185858,2491,0,0,0
226,-2118655.6886552614,1184538.3360625,3631091.0,1471.8650182407782,189442,2467,0,0,0
227,-2078842.881398953,1175000.8748333333,3673410.0,1473.4897713598075,184129,2493,0,0,0
228,-1942440.4912916413,1233055.4245833333,3462981.0,1355.374168297456,194404,2555,0,0,0
229,-1933585.3268195002,1277464.3105416666,3413777.0,1340.31291715744,191259,2547,0,0,0
230,-1862978.3739854866,1144523.2201145834,3275068.0,1288.3823760818254,189581,2542,0,0,0
231,-2177905.6338873995,1056641.8933645834,3823245.0,1585.0932835820895,181728,2412,0,0,0
232,-2053794.04753623,1117783.3593958332,3475820.0,1412.9349593495936,182790,2460,0,0,0
233,-2172354.2690629517,1237394.06928125,3813625.0,1523.6216540151818,183051,2503,0,0,0
234,-2073925.844624867,1166297.5511145834,3787696.0,1546.6296447529603,180494,2449,0,0,0
235,-2117405.457800779,1099525.2278854167,3746265.0,1506.944891391794,181837,2486,0,0,0
236,-2134618.856475882,1188953.5208125,3697304.0,1509.7198856676193,185328,2449,0,0,0
237,-1950598.8866984774,1242545.9421875,3499647.0,1373.4878335949766,194187,2548,0,0,0
238,-1906009.4846654346,1186210.068,3410066.0,1335.1863743148003,190765,2554,0,0,0
239,-2314864.106536181,1119861.8649895834,4053923.0,1714.1323467230443,175502,2365,0,0,0
240,-2200332.5531599503,1153767.5958958333,3926044.0,1611.0151826015592,181859,2437,0,0,0
241,-1969232.2649823478,1164001.9100729167,3375321.0,1353.3765036086609,180472,2494,0,0,0
242,-2047491.169957895,1167919.13328125,3425471.0,1387.9542139384116,175705,2468,0,0,0
243,-2153342.074174478,1255179.1163125,3853134.0,1587.6118665018541,181049,2427,0,0,0
244,-2215706.5809450927,1231713.9118020833,3745516.0,1592.4812925170068,177097,2352,0,0,0
245,-1926749.2274067106,1254456.1452395834,3312170.0,1359.675697865353,176018,2436,0,0,0
246,-2064857.447431863,1211906.2361458333,3704041.0,1470.4410480349345,187981,2519,0,0,0
247,-2100231.0029859953,1209359.969875,3663600.0,1485.6447688564476,185117,2466,0,0,0
248,-2011749.0651933702,1171229.94765625,3521209.0,1411.8720930232557,187238,2494,0,0,0
249,-2062002.4419674436,1161171.0713125,3749869.0,1483.9212504946577,185014,2527,0,0,0
250,-1968497.4255769835,1190940.5991770832,3423545.0,1330.5654877574816,194975,2573,0,0,0
